,BW,Beg.,Nov.,Int.,Adv.,Elite,Area,Exercise
1,54.431039999999996,19.504456,36.28736,59.874144,88.904032,122.46984,legs,seated_leg_curl
2,58.96696,21.772416,39.916095999999996,63.956472,94.347136,128.366536,legs,seated_leg_curl
3,63.50288,24.493968,43.09124,68.0388,98.883056,133.80964,legs,seated_leg_curl
4,68.0388,26.761928,45.812792,72.121128,103.418976,139.252744,legs,seated_leg_curl
5,72.57472,29.029888,48.987936,75.749864,107.954896,144.242256,legs,seated_leg_curl
6,77.11064,31.297848,51.709488,79.3786,112.490816,149.231768,legs,seated_leg_curl
7,81.64656,33.112216,54.431039999999996,82.553744,116.573144,154.22128,legs,seated_leg_curl
8,86.18248,35.380176,57.152592,85.728888,120.20188,158.7572,legs,seated_leg_curl
9,90.7184,37.648136,59.874144,89.357624,124.28420799999999,162.839528,legs,seated_leg_curl
10,95.25431999999999,39.462504,62.595696,92.079176,127.912944,166.921856,legs,seated_leg_curl
11,99.79024,41.276872,64.863656,95.25431999999999,131.54167999999999,171.004184,legs,seated_leg_curl
12,104.32616,43.544832,67.585208,97.975872,134.716824,175.086512,legs,seated_leg_curl
13,108.86207999999999,45.3592,69.853168,101.151016,137.891968,178.715248,legs,seated_leg_curl
14,113.398,47.173568,72.121128,103.872568,141.520704,182.343984,legs,seated_leg_curl
15,117.93392,48.987936,74.389088,106.59412,144.242256,185.97272,legs,seated_leg_curl
16,122.46984,50.802304,76.657048,109.31567199999999,147.4174,189.60145599999998,legs,seated_leg_curl
17,127.00576,52.616672,78.471416,111.583632,150.592544,192.7766,legs,seated_leg_curl
18,131.54167999999999,53.977448,80.739376,114.305184,153.314096,196.405336,legs,seated_leg_curl
19,136.0776,55.791816,82.553744,116.573144,156.035648,199.58048,legs,seated_leg_curl
20,140.61352,57.606184,84.821704,118.841104,158.7572,202.302032,legs,seated_leg_curl
0,49.89512,20.865232,40.369688,67.585208,102.0582,141.067112,legs,leg_extension
1,54.431039999999996,23.586784,44.452016,73.028312,108.408488,148.778176,legs,leg_extension
2,58.96696,26.761928,48.534344,78.017824,114.758776,156.48924,legs,leg_extension
3,63.50288,29.48348,52.16308,83.007336,120.655472,163.29312,legs,leg_extension
4,68.0388,32.658624,56.245408,87.543256,126.098576,169.643408,legs,leg_extension
5,72.57472,35.380176,59.874144,92.079176,131.54167999999999,175.993696,legs,leg_extension
6,77.11064,38.101728,63.049288,96.615096,136.984784,181.890392,legs,leg_extension
7,81.64656,40.369688,66.678024,100.697424,141.974296,187.787088,legs,leg_extension
8,86.18248,43.09124,69.853168,104.779752,146.51021599999999,193.230192,legs,leg_extension
9,90.7184,45.812792,73.028312,108.408488,151.046136,198.219704,legs,leg_extension
10,95.25431999999999,48.080752,76.203456,112.490816,155.582056,203.66280799999998,legs,leg_extension
11,99.79024,50.348712,79.3786,116.119552,160.117976,208.198728,legs,leg_extension
12,104.32616,53.070264,82.100152,119.748288,164.200304,213.18824,legs,leg_extension
13,108.86207999999999,55.338224,84.821704,122.923432,168.282632,217.72415999999998,legs,leg_extension
14,113.398,57.606184,87.543256,126.552168,171.911368,222.26008,legs,leg_extension
15,117.93392,59.874144,90.264808,129.727312,175.993696,226.342408,legs,leg_extension
16,122.46984,61.688512,92.98636,132.902456,179.622432,230.878328,legs,leg_extension
17,127.00576,63.956472,95.707912,136.0776,183.251168,234.960656,legs,leg_extension
18,131.54167999999999,66.224432,98.429464,138.799152,186.879904,238.589392,legs,leg_extension
19,136.0776,68.0388,100.697424,141.974296,190.055048,242.67172,legs,leg_extension
20,140.61352,69.853168,103.418976,144.695848,193.230192,246.300456,legs,leg_extension
0,49.89512,36.28736,71.667536,122.016248,185.065536,257.640256,legs,horizontal_leg_press
1,54.431039999999996,43.09124,81.64656,134.263232,200.487664,275.783936,legs,horizontal_leg_press
2,58.96696,50.348712,91.171992,146.51021599999999,215.002608,293.02043199999997,legs,horizontal_leg_press
3,63.50288,57.152592,100.243832,157.850016,229.06396,309.349744,legs,horizontal_leg_press
